app,variable,treatment,value
YouTube Music,wifi,normal_v1_wifi,199.29348
YouTube Music,wifi,normal_v1_wifi,200.86272
YouTube Music,wifi,normal_v1_wifi,208.70892
YouTube Music,wifi,high_v3_wifi,186.9966
YouTube Music,wifi,high_v3_wifi,197.9964
YouTube Music,wifi,high_v3_wifi,197.9964
YouTube Music,wifi,high_v3_wifi,197.9964
YouTube Music,wifi,high_v3_wifi,197.9964
YouTube Music,wifi,high_v3_wifi,197.9964
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,199.5678
YouTube Music,wifi,high_v3_wifi,201.1392
YouTube Music,wifi,high_v3_wifi,201.1392
YouTube Music,wifi,high_v3_wifi,201.1392
YouTube Music,wifi,high_v3_wifi,201.1392
YouTube Music,wifi,high_v3_wifi,202.7106
YouTube Music,wifi,normal_v3_wifi,183.76956
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,196.335
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,197.90568
YouTube Music,wifi,normal_v3_wifi,199.47636
YouTube Music,wifi,normal_v3_wifi,199.47636
YouTube Music,wifi,normal_v3_wifi,199.47636
YouTube Music,wifi,low_v3_wifi,146.186064
YouTube Music,wifi,low_v3_wifi,151.205328
YouTube Music,wifi,low_v3_wifi,151.36218
YouTube Music,wifi,low_v3_wifi,192.92796
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,194.49648
YouTube Music,wifi,low_v3_wifi,196.065
YouTube Music,wifi,low_v3_wifi,196.065
YouTube Music,wifi,low_v3_wifi,199.20204
YouTube Music,wifi,low_v3_wifi,199.20204
YouTube Music,wifi,low_v3_wifi,199.20204
YouTube Music,wifi,low_v3_wifi,200.77056
YouTube Music,wifi,low_v3_wifi,200.77056
YouTube Music,wifi,low_v3_wifi,200.77056
YouTube Music,wifi,normal_v2_wifi,152.040672
YouTube Music,wifi,normal_v2_wifi,185.72256
